time,RHip:X,RHip:Y,RHip:Z,RKnee:X,RKnee:Y,RKnee:Z,RAnkle:X,RAnkle:Y,RAnkle:Z,RFoot:X,RFoot:Y,RFoot:Z,LHip:X,LHip:Y,LHip:Z,LKnee:X,LKnee:Y,LKnee:Z,LAnkle:X,LAnkle:Y,LAnkle:Z,LFoot:X,LFoot:Y,LFoot:Z,Neck:X,Neck:Y,Neck:Z,Head:X,Head:Y,Head:Z,LShoulder:X,LShoulder:Y,LShoulder:Z,LElbow:X,LElbow:Y,LElbow:Z,LWrist:X,LWrist:Y,LWrist:Z,RShoulder:X,RShoulder:Y,RShoulder:Z,RElbow:X,RElbow:Y,RElbow:Z,RWrist:X,RWrist:Y,RWrist:Z
0.5426311,-0.1274212,0.08460097,1.000834,-0.151501,0.08737914,0.5335383,-0.1813796,0.1914298,0.07909878,-0.1996328,0.02185423,0.03348824,0.1136571,0.08231885,0.9698885,0.1402989,0.07995727,0.5075858,0.1771763,0.1656568,0.04244107,0.1873619,0.02097105,0.02780478,0.007006433,0.08095533,1.498802,-0.003471106,0.03475281,1.603232,0.1778903,0.1128807,1.467794,0.4607148,0.1039031,1.362753,0.6864201,0.01815114,1.308683,-0.1730521,0.09390422,1.47095,-0.4587631,0.1187272,1.358806,-0.6949797,0.05635951,1.29663
0.5614237,-0.1238247,0.07525089,1.018774,-0.1558128,0.09377904,0.5293935,-0.1786234,0.1888436,0.07265755,-0.2042572,0.0287857,0.04837628,0.1205147,0.06709637,0.9684305,0.1574869,0.07225301,0.5002103,0.1693106,0.1698751,0.0398251,0.1889167,0.009831537,0.02889285,0.006953076,0.07937674,1.497618,0.002103367,0.02601374,1.589483,0.184606,0.1095128,1.478888,0.4466727,0.1104205,1.342948,0.6717502,0.01779128,1.286193,-0.1837853,0.107171,1.459945,-0.4423251,0.1206523,1.340746,-0.6744317,0.06681216,1.267301
0.5861435,-0.1112158,0.07216207,1.010247,-0.1553386,0.09381297,0.5385619,-0.183052,0.183951,0.06697816,-0.1936576,0.03629043,0.04794891,0.1210893,0.05860429,0.9615591,0.1524246,0.07371584,0.5061756,0.1569081,0.1798808,0.04693516,0.1889663,0.01304679,0.03039117,0.006323122,0.06979552,1.499442,-0.0001974923,0.02420249,1.599326,0.1823605,0.1128411,1.462283,0.4458677,0.1099179,1.334822,0.6673506,0.01668862,1.252698,-0.1750257,0.09816118,1.455853,-0.4446103,0.1221578,1.325924,-0.6810799,0.05238468,1.25451
0.6001808,-0.1247229,0.09185186,0.9969414,-0.1467666,0.1011963,0.5420715,-0.170533,0.1968597,0.05958689,-0.2105485,0.037741,0.03476439,0.1253012,0.06558204,0.9743605,0.1435959,0.06859464,0.5005931,0.1759319,0.1707379,0.03358576,0.1929696,0.008229957,0.03105262,0.004477035,0.08727302,1.48999,0.01526748,0.02116161,1.603354,0.1822407,0.09101526,1.461169,0.4453191,0.1006903,1.319087,0.6439804,0.004220636,1.23009,-0.1702819,0.09895628,1.459813,-0.4270076,0.1279541,1.309868,-0.6610609,0.05632636,1.229517
0.6184757,-0.1170141,0.08039132,0.9943508,-0.1588867,0.1056931,0.5282319,-0.1807279,0.1825938,0.07926397,-0.2167039,0.02642038,0.05165913,0.1254579,0.07279004,0.979166,0.1525558,0.0685188,0.4977396,0.1704057,0.1635983,0.03654271,0.1959467,0.01231186,0.02698215,-0.005859152,0.07731381,1.491946,-0.0024438,0.02426404,1.598782,0.1785358,0.1073489,1.448038,0.4280609,0.1120158,1.305559,0.6261652,0.004053922,1.202133,-0.1779847,0.1017761,1.450271,-0.4311532,0.1206613,1.301051,-0.6363742,0.04727888,1.197248
0.637767,-0.1249605,0.0862153,1.010814,-0.1522346,0.1002289,0.5251051,-0.1856867,0.1885853,0.06903412,-0.189857,0.03552165,0.04453502,0.1133925,0.06423444,0.9574504,0.1498058,0.07161017,0.5090001,0.1736866,0.1677836,0.03972546,0.1966798,0.001350001,0.03124264,-2.925653e-05,0.08174995,1.489415,-0.006495433,0.01820557,1.59573,0.18464,0.1043091,1.447347,0.4280806,0.104256,1.269674,0.6142563,-0.01049929,1.178834,-0.1700443,0.1050628,1.447098,-0.4094225,0.1236539,1.280806,-0.6152324,0.03296079,1.169424
0.6654934,-0.1231276,0.09024027,1.004795,-0.148769,0.09655099,0.5279099,-0.1669054,0.1815284,0.07514859,-0.2049997,0.02614574,0.04435487,0.1244585,0.06646851,0.9687932,0.1541569,0.0762675,0.5023711,0.1789693,0.1746775,0.03053274,0.1975946,0.008893884,0.03729022,-0.005193939,0.08029054,1.490936,0.0002839812,0.01620279,1.60541,0.1747989,0.1026617,1.437596,0.4096017,0.1123028,1.261569,0.5929719,-0.00675811,1.134444,-0.1678669,0.09736513,1.438785,-0.4045092,0.1274676,1.260073,-0.6095085,0.03071204,1.13219
0.6801211,-0.1270679,0.08647626,0.9988143,-0.1493077,0.09437627,0.5323387,-0.1763426,0.1732003,0.06745549,-0.2000462,0.03330638,0.03865609,0.1194849,0.07044803,0.9650754,0.1519808,0.07757048,0.4982876,0.1767161,0.1613483,0.03413436,0.1838476,0.01536323,0.0315678,0.0007119442,0.08397449,1.494167,-0.01147201,0.02461484,1.597454,0.1712625,0.09406376,1.440893,0.4055913,0.1170385,1.245616,0.5739684,-0.003786314,1.112417,-0.1616058,0.1040836,1.449186,-0.3865841,0.1300036,1.244647,-0.5897133,0.03096936,1.107399
0.6921343,-0.123225,0.07750001,0.9949761,-0.1526712,0.09894018,0.5242903,-0.1865555,0.183859,0.07067101,-0.2041408,0.03344956,0.03979355,0.1256921,0.06835879,0.9751638,0.1604758,0.06794631,0.5067273,0.1815958,0.1765448,0.04073489,0.1884864,0.02828919,0.02680029,0.003418567,0.07990074,1.490372,-0.007327945,0.02722228,1.603473,0.1702855,0.09405608,1.44314,0.3849019,0.1058336,1.228859,0.5319952,-0.005420356,1.068387,-0.1755188,0.1027474,1.440402,-0.3845665,0.1393724,1.233127,-0.5573838,0.02940732,1.072588
0.7250378,-0.1204635,0.08584762,1.010807,-0.1520847,0.103363,0.5239881,-0.1790905,0.1825311,0.05896586,-0.2077494,0.02559989,0.03240488,0.1215895,0.06724983,0.9595163,0.1539983,0.07637209,0.492274,0.1795911,0.1687808,0.03511439,0.1881477,0.01358816,0.02835406,0.006321352,0.07826203,1.499,-0.00569371,0.01199435,1.601979,0.1779302,0.1074113,1.420833,0.3772613,0.1068232,1.206581,0.5115118,-0.01662205,1.041245,-0.179996,0.106607,1.443766,-0.3662991,0.1336175,1.219513,-0.5265499,0.03150772,1.047163
0.7450591,-0.1088561,0.06677426,0.9978051,-0.1498354,0.09666438,0.5351005,-0.1839286,0.1812031,0.06759056,-0.2005021,0.03675803,0.03532811,0.1306767,0.07509024,0.9587745,0.1522176,0.07344978,0.4890049,0.1832157,0.1728713,0.03049396,0.1970193,0.007371849,0.03263192,-0.003980703,0.06949805,1.486194,-0.005044525,0.01414831,1.601882,0.1671312,0.09121129,1.429,0.3623393,0.1015032,1.188728,0.4883415,-0.006939134,1.014532,-0.1718548,0.094283,1.427779,-0.369192,0.1349801,1.195888,-0.49951,0.02742765,1.0249
0.7635721,-0.1111009,0.08214653,0.99302,-0.1485152,0.09431481,0.523785,-0.1856043,0.1786641,0.06658547,-0.2070209,0.03539267,0.04449358,0.1317897,0.06768071,0.9706586,0.1435847,0.07087242,0.4978996,0.1806275,0.1640281,0.03515855,0.1906517,0.01670496,0.03627424,0.01195632,0.0687132,1.493589,-0.001078279,0.01493526,1.585171,0.1639065,0.09377823,1.422704,0.3411493,0.1062324,1.181629,0.4630564,-0.01050623,0.9972569,-0.1720725,0.1039723,1.430336,-0.3435574,0.1333819,1.191677,-0.4735127,0.03293332,1.001722
0.7763796,-0.126542,0.08148805,0.977741,-0.1502989,0.1001163,0.5224385,-0.1818804,0.1882023,0.07068747,-0.2013391,0.0270717,0.03843891,0.1345423,0.06828149,0.9666626,0.157883,0.07302962,0.4984203,0.1816481,0.1686999,0.04747752,0.1939534,0.01480853,0.03467371,0.005721845,0.07430888,1.496321,-0.0118899,0.01080936,1.587457,0.1679982,0.086573,1.406974,0.3250132,0.1050766,1.171678,0.420556,0.008821182,0.97006,-0.1707119,0.09963179,1.423313,-0.3385763,0.1368863,1.168732,-0.4459533,0.04043593,0.9789295
0.8033547,-0.1146948,0.07293909,1.004509,-0.1528313,0.0991532,0.5228381,-0.1816144,0.1797727,0.06562862,-0.2059731,0.0280842,0.0396533,0.1231906,0.07681406,0.9613069,0.1432524,0.07447492,0.4925464,0.1766267,0.1663294,0.03662441,0.1894189,0.01377717,0.02764206,-0.002965911,0.0692016,1.486649,0.000253829,0.0169844,1.599033,0.1627138,0.08827046,1.416065,0.3102636,0.1145761,1.149484,0.3969557,0.01029702,0.9522772,-0.163694,0.1004422,1.426452,-0.319961,0.1381839,1.167359,-0.4048209,0.03415623,0.9690693
0.8277767,-0.1185553,0.07826018,0.9928773,-0.154746,0.09373527,0.512569,-0.1829433,0.1849284,0.06621993,-0.2106683,0.02810042,0.03483646,0.1188364,0.07145818,0.9666374,0.1497725,0.0761134,0.4957212,0.1763484,0.1712628,0.04424987,0.1828542,0.005205905,0.03476542,-0.004754386,0.06563154,1.48865,-0.02170074,0.01000806,1.597946,0.1578545,0.09102372,1.413152,0.2908399,0.1118015,1.144029,0.3719451,0.003702047,0.9257097,-0.1635241,0.08806699,1.416668,-0.3000921,0.1345483,1.155354,-0.3809931,0.03063987,0.948875
0.8345824,-0.1216776,0.07734784,1.007621,-0.1510742,0.09329677,0.5224531,-0.180379,0.1819633,0.06883799,-0.1952817,0.02879199,0.03979477,0.1234888,0.06605391,0.9603249,0.1396823,0.07920867,0.491929,0.1886706,0.1758129,0.03611523,0.1923068,0.02199941,0.02787263,0.001441506,0.0582008,1.490409,-0.003455281,0.01818931,1.594292,0.1616167,0.08968526,1.408891,0.286921,0.1061477,1.143111,0.3403824,0.01023424,0.9179026,-0.1715376,0.08550134,1.412834,-0.2875135,0.1419074,1.149982,-0.3632265,0.05187616,0.932556
0.8585263,-0.1289773,0.07267912,1.003309,-0.1501291,0.09026913,0.5297923,-0.1789554,0.1881218,0.06657442,-0.2020763,0.02491499,0.04030409,0.1201864,0.06456219,0.9663862,0.1432756,0.066172,0.4972291,0.1687291,0.1635537,0.0449802,0.1963501,0.01544229,0.01910239,-0.00180902,0.06199877,1.486505,-0.006632291,-0.0004382675,1.597046,0.155366,0.07795881,1.421276,0.2723534,0.1043512,1.13738,0.317894,0.01773879,0.9196057,-0.165845,0.09506831,1.417377,-0.2770057,0.1390434,1.152306,-0.3342285,0.04832301,0.920416
0.879515,-0.1218518,0.08085454,1.005395,-0.1569175,0.09158356,0.5253134,-0.1757265,0.1852195,0.06319614,-0.2062569,0.0386593,0.0390245,0.1171179,0.07116227,0.9739137,0.1501275,0.07498837,0.4913366,0.1721638,0.1567706,0.04795742,0.2000051,0.01483757,0.03970616,-0.008874528,0.05352064,1.48741,-0.009415121,-0.0002598446,1.597587,0.1659348,0.07919711,1.416289,0.2663285,0.1094946,1.128858,0.2890116,0.005749586,0.9051689,-0.1636294,0.08915947,1.431501,-0.267543,0.1444841,1.13177,-0.3112586,0.05603649,0.9157889
