,time,RHip:X,RHip:Y,RHip:Z,RKnee:X,RKnee:Y,RKnee:Z,RAnkle:X,RAnkle:Y,RAnkle:Z,RFoot:X,RFoot:Y,RFoot:Z,LHip:X,LHip:Y,LHip:Z,LKnee:X,LKnee:Y,LKnee:Z,LAnkle:X,LAnkle:Y,LAnkle:Z,LFoot:X,LFoot:Y,LFoot:Z,Neck:X,Neck:Y,Neck:Z,Head:X,Head:Y,Head:Z,LShoulder:X,LShoulder:Y,LShoulder:Z,LElbow:X,LElbow:Y,LElbow:Z,LWrist:X,LWrist:Y,LWrist:Z,RShoulder:X,RShoulder:Y,RShoulder:Z,RElbow:X,RElbow:Y,RElbow:Z,RWrist:X,RWrist:Y,RWrist:Z
14,0.2841169,-0.12770979450324407,0.10456677745542163,1.0470649415180933,-0.1519585170064022,0.1027936252900842,0.5729830549527086,-0.17871806637527365,0.1958600333894041,0.08539918043492573,-0.19886369398666698,0.02646998670560762,0.03881786113415669,0.11697870362980808,0.1001887737089264,0.9662304353013049,0.14449789445581346,0.11814421313874518,0.4995867046253497,0.17618425998405468,0.16701069407242622,0.1606466669861856,0.19577525694830075,0.0019899319587991984,0.033387090015666566,0.00168130751835447,0.06829121026060067,1.4954880831292172,0.01072724611343297,0.02714783786536267,1.6022241473211538,0.18172663451287374,0.10381530484027039,1.4785324435724596,0.47930987862175906,0.114086190715835,1.423579037663439,0.7182931101627519,0.04631433350539798,1.4090562216485076,-0.18667627901041065,0.0929365528483117,1.4747299071401092,-0.454817803021615,0.12838519222431394,1.4106885745714908,-0.7034171513093751,0.08792414033169021,1.391502761353986
15,0.2979422,-0.12726715890064882,0.08235849149108432,1.0098225883036187,-0.15116266797040145,0.051858114465937286,0.5338831908928388,-0.174827922868092,0.1939602656895656,0.06663235181254643,-0.1518242343104273,0.025801967037209293,0.03948336350363839,0.16368227752803494,0.09531340387722671,0.9752901902586689,0.1413745388911627,0.08274533062774903,0.50630726092507,0.17539484404015793,0.14110252861252717,0.12551923583890695,0.16268931347758528,0.009924010590900157,0.03314678097258357,0.0031100201598628784,0.07004988640793593,1.545525864587342,0.008361614822686594,0.06593908757307254,1.6024840294642306,0.21615974099158863,0.10371019290957792,1.478377175828885,0.5456881048141348,0.11549352684805493,1.4268235989975795,0.7169226675102952,0.12151207189466434,1.4121988051938081,-0.17738749580208213,0.09171275056966234,1.4775267814280217,-0.42774858265335186,0.19953356125356414,1.4159081658316495,-0.7034628056949747,0.09963830227187455,1.3253813100861063
20,0.3039891,-0.11766863178012976,0.08827231429821686,1.0080037176607237,-0.1484020257577467,0.05220568976213827,0.5273007390527436,-0.22036736606506052,0.1883617269353154,0.069991187482815,-0.08137921645137566,0.02966511454813309,0.03999574872307565,0.12862413550560697,0.06764767277544534,0.9743482780517337,0.18363338777823254,0.06988822612554979,0.502349932185014,0.17921752880803157,0.15648226572250543,0.052637879167781385,0.18503898269551705,0.013129458118180032,0.11602903619451671,0.012706212031972577,0.07053788128158718,1.4880307729174684,0.0023079647245373186,0.03869190551461451,1.6060488058928462,0.19119130819831773,0.10267003858191558,1.482937835165777,0.5343918516717646,0.11563383167017618,1.381294835616492,0.7151228535020591,0.05895195037893286,1.4083677610387615,-0.17222181916041643,0.09653419011393247,1.4775869562856043,-0.4080319889706171,0.24251933367425813,1.415309898021765,-0.7011152011389948,0.0833168364543749,1.3786338620172212
16,0.3243594,-0.12316132635602596,0.08193258285964337,1.0098015435321448,-0.1541785699299507,0.07904558233267207,0.5278526387129022,-0.1848909932130121,0.18480258538706307,0.073044525496563,-0.0858980313463682,0.03012265662841522,-0.0025882204143652474,0.1214753071011214,0.06493860655508907,0.9732243756103467,0.1852053495207694,0.1111199703909385,0.5017670224746887,0.17437286576160632,0.1635532531445011,0.0010519998335562757,0.15428982501114008,0.013353700239991812,0.12164874403967096,0.06561361115279771,0.07099396849901628,1.4789931051821077,0.006008275344907463,0.0355567091029229,1.6096297611785693,0.18448674163966353,0.10520160771638312,1.4844275670331553,0.4910630627074199,0.11349025949945987,1.386726120491399,0.7087827307004118,0.04750999007578657,1.4088815522077525,-0.17193281088190715,0.1401981332043275,1.4788309719275097,-0.44178109097150375,0.18929022546827073,1.4130894532530454,-0.7009061382927104,0.025710919031881475,1.3894561189899743
30,0.3273226,-0.12407834527120519,0.08044702857192867,1.003954708706429,-0.14922123138530163,0.09544991455200749,0.522454401353713,-0.18448677974299935,0.18237770151240276,0.05355170718232708,-0.1419501795154278,0.031763407476404375,0.014001805990441117,0.11877250142022427,0.06658853731101781,0.9832023951220693,0.15217458990415386,0.07847597007818771,0.5016718844949377,0.18383361315232127,0.17014833062890022,0.027037919966711257,0.17482748500222803,0.010766820047998362,0.20571182880793418,0.023993530079805307,0.04317560699961053,1.4828553860974119,-0.0016109873310185079,-0.02911467417941542,1.601673952235714,0.16916990832793272,0.09022826554327662,1.449140713406631,0.47672149888494625,0.106907466275419,1.354673864530423,0.6927582352143351,0.03454162373824527,1.36269025405977,-0.17029937699889344,0.21312951735739186,1.4709061506148688,-0.44348841000466843,0.15889376621172205,1.449526355791165,-0.6881405668045075,0.02502679413830472,1.3480315760389483
17,0.3541474,-0.12277926905424102,0.06937552571438574,0.9539872617412858,-0.16216221974542339,0.08927341561338925,0.47742912387445025,-0.17698519594859988,0.18047162030248054,0.06492536543646542,-0.15450981598644462,0.05399178270789773,0.016896085542828516,0.13397234028404484,0.06313552346220357,0.9694921590244139,0.15401355798083077,0.07358277801563755,0.5292928568989875,0.17690640263046425,0.17003126612578004,0.04253259999334225,0.16477269938332265,0.058760416222465445,0.22227707969842753,0.021596473050739237,0.06374841682472873,1.4826210158446942,-0.0020377246415333138,-0.033062118856507026,1.5679539391909076,0.17218353431556685,0.1612339918036852,1.454592820406466,0.4749626440613094,0.14312980161042604,1.3684334763872923,0.713863567042867,0.048071132747649056,1.403479650811954,-0.1848017153997787,0.12689190347147838,1.4796828301229739,-0.457204940412142,0.1302249351745382,1.4065227100487592,-0.7034970733609014,0.06682295082766095,1.3710103152077897
18,0.3593138,-0.1224576938108482,0.07434104114287714,0.8962075323482572,-0.26121371357787637,0.10040827752395204,0.44826527686471745,-0.15049032896529285,0.19245937088242274,0.005416681196562572,-0.19993724319728892,0.03396690054157954,0.015039369108565702,0.13528662329539876,0.10937493992711564,0.9675011448799682,0.15374751492859332,0.11410278694867076,0.5802155193272462,0.17302480052609284,0.17080105322515599,0.04373715999866845,0.15898057183742242,0.05788759304121355,0.17531363347217238,0.08157759594423758,0.06850721570643563,1.484687792270443,-0.017712573003258576,-0.005834066135825641,1.564201415958486,0.12329934745360213,0.16725129924383264,1.4552759187238378,0.44039880739525306,0.14557912902879538,1.379360917632216,0.7070776734085734,0.05133681854952981,1.410905530162391,-0.17893018307995573,0.035120316694295675,1.4808909660245948,-0.4480466722424844,0.08785824538556902,1.403885845863491,-0.7372871128763151,0.07544346419318448,1.3612994551250566
19,0.3709889,-0.12636529876216962,0.07813364022857541,0.9805399064696514,-0.20707138841986622,0.09325257119966092,0.5139047114747574,-0.1767704480778233,0.1829254762232865,0.04992715900351081,-0.16318346854831087,0.005895440243670604,0.013316870876117897,0.12385084465907975,0.07388613198542313,0.9661589489759936,0.20006982298571865,0.08164015738973415,0.5151908638654492,0.17677328010521853,0.1716381306450312,0.04092789599973369,0.16399850774927408,0.04787788977950956,0.2135767571263383,0.13834639918884753,0.07587690714128713,1.4374335584540887,-0.00043979060065171436,0.013787698772834873,1.6023066831916974,0.17802730949072043,0.23243057984876653,1.4695463837447675,0.4419284700489788,0.14016140066670466,1.3400850303340373,0.6970787113895647,0.05228509338641917,1.3825481928124757,-0.18465043661599115,0.08734966333885913,1.483418193204919,-0.45955184566926743,0.11263554669416005,1.410029595594194,-0.7416577907040488,0.07746049193498411,1.3921351751369802
21,0.4166825,-0.11729889975243393,0.07650782404571509,0.9959707812939304,-0.22824134264496854,0.09143115719960507,0.5301986388692441,-0.18576561347326231,0.22184912212999197,0.07601590349624207,-0.18927749229212162,0.03675753030220521,0.03968650727196663,0.12365760893181596,0.08093816239708462,0.9679789097951987,0.15515028459714375,0.08217168747794683,0.5100795327730898,0.17459545602104373,0.1717377061290062,0.04370258719994674,0.1713733742860642,0.03830743672191025,0.17312796504797512,0.07775433716101215,0.07657429656257836,1.4580517109720643,-0.007744087720130344,0.025796755754566976,1.6060589366383393,0.18690265784281768,0.17159048378808334,1.4812468963411378,0.46502137400979576,0.12165484013334094,1.4032106060668075,0.6593452655656284,0.052170431170722044,1.4262790024544825,-0.18564765532134522,0.1268569009587339,1.4835367537046955,-0.4567523490391089,0.08798113019238728,1.4098285694558004,-0.7118243581408097,0.08387773038699682,1.379189435027396
29,0.4208149,-0.12952481995048679,0.08379273280914301,1.0046741562587862,-0.1593567485289937,0.09074371943992102,0.5288307677738489,-0.1804309809454215,0.19115513513727597,0.0668859392003091,-0.20839459142384334,0.006463992441329849,0.04054306504384071,0.1160261617863632,0.07701582447941692,0.9793219419590398,0.15138637691942874,0.07011858549558936,0.510674946554618,0.17310939426674105,0.13279622926027623,0.04193435092245098,0.1782501225651782,0.02918616091997026,0.12270639906993905,0.058548348388139326,0.09173689241572239,1.4258602175808432,-0.007754355934022495,0.029620351102876218,1.5486661422321824,0.15673680649107496,0.15547086441474,1.4810337710289223,0.4685946626543288,0.1511527531538442,1.4100587197619565,0.655945862476162,0.027637189982627493,1.395432175275743,-0.17060577106426902,0.10221424419174678,1.468803350740939,-0.42848941456685413,0.11603658184164385,1.3512830466749997,-0.6971842656134529,0.07797889755265375,1.438546680657771
23,0.4582144,-0.06942435504811238,0.11338297197777979,1.0066365692343742,-0.15167148678518094,0.09810843271403973,0.5353637195176266,-0.18054917471007909,0.15725371948935218,0.067395987541434,-0.2025833748413166,-0.030437574374076005,0.0496894893177405,0.11551448107753841,0.07530130112311771,0.9259418504394967,0.13924783538388574,0.07406055709911788,0.5068703493109237,0.1732512921144188,0.15328403777413155,0.04123088596423192,0.1811820922970535,0.0248400497310714,0.07784880103359008,0.016159452077627864,0.06767086648314447,1.4815448435161687,-0.006904000929454153,0.00790376484161962,1.5888948189069154,0.20266680129821496,0.117796412882948,1.4746923542057844,0.4756774925308658,0.13075535063076882,1.4132005439523914,0.6285833324952323,-0.025962370003474504,1.3815720350551486,-0.10390098396859865,0.08799014046760174,1.4688114491598903,-0.3831914183607132,0.11087194019093949,1.4008005027777777,-0.6957596728089217,0.07769952886636586,1.4924241509178047
7,0.4620515,-0.1185583910096225,0.07745429839555597,1.007408913846875,-0.15380963856120958,0.09532469740426644,0.5304690031038585,-0.22238721565610953,0.15804676702887407,0.06817576336987713,-0.18744416644265352,-0.020789311037692014,0.03172881733150883,0.11600609256455112,0.14094069594115438,0.9275232118247649,0.14359732707677714,0.07118013541982358,0.5042755898621847,0.1739417646911819,0.15868401998572682,0.0029935273661759066,0.1958423384594107,0.01618112194621428,0.04179052820671801,0.009208452815525573,0.07421737329662889,1.4877673687032336,-0.004402816915084944,-0.04121200103587635,1.598671242195892,0.193026000259643,0.1032882745765896,1.480120870841157,0.5315446776168956,0.12517044889641885,1.4170983117565688,0.6593040679077403,-0.00040977528865718,1.3895946047741559,-0.05808026188015583,0.0853449954678695,1.469893457324983,-0.3491520666471686,0.10798132251257528,1.427407082929562,-0.7035840145617843,0.08609788977327318,1.411264830183561
24,0.477705,-0.1164922382019245,0.0016201476791111898,1.000678902769375,-0.12016823453082282,0.100247058846448,0.5347498297210045,-0.22632892402507557,0.18107194000406832,0.08199270643365665,-0.19289877727529603,0.0036881593512157326,0.034729727384444804,0.12337849851291022,0.07814293118823087,0.959554642364953,0.14559962541535543,0.07685576308396472,0.507848717972437,0.18906371293823637,0.16190784399714533,0.02647893747323518,0.18147742769188213,0.012669824389242856,0.0344998416413436,0.010718786563105114,0.07398629865932578,1.4883838737406467,-0.003634453127878654,-0.04454881573466591,1.6326092057106647,0.1906860800519286,0.09862544691531792,1.4783441741682313,0.47807653552337914,0.11616504977928377,1.3983220623513137,0.696603533581548,0.030639820942268567,1.3722725209548312,-0.07434159840358354,0.08795492805482517,1.529639443268871,-0.3632945878844434,0.10864708848126002,1.4481735074469728,-0.7555888846049497,0.08095987889170406,1.373661466070508
25,0.5068763,-0.12648892764038489,0.05967646153582224,0.999441460553875,-0.14577606599857712,0.09615499159768703,0.5248842855411098,-0.1841289777224202,0.17460533391912153,0.06191821951917602,-0.20257719627831283,-0.0020446904063145567,0.08921387958832536,0.12246321970258206,0.07019109823764617,0.9430292484729905,0.1428533650830711,0.07808746461679293,0.49955502359448745,0.18259498258764728,0.16679156879942905,0.032997371494647036,0.18228036553837643,0.012193092877848572,0.011403762728268717,0.010314296787687176,0.026243957389338227,1.4903981922613128,0.004419370974424269,-0.04072857114693318,1.603819441142133,0.17908001601038573,0.10526404938306358,1.4761376348336464,0.47094958265713455,0.11605030485262942,1.4568034439908464,0.6964093467163096,0.03125498818845371,1.2969257041909663,-0.0836485882448881,0.0892814814800972,1.5810649826173058,-0.3731829067765172,0.10957874870762455,1.4812398101593642,-0.7915635369209899,0.06705345577834082,1.3452858932141014
26,0.5213354,-0.12774082552807697,0.07127665230716444,1.0000386921107751,-0.15378352406851695,0.03249276680519409,0.5294745683495743,-0.18309210615168653,0.1699894526092967,0.0792312977686594,-0.12758108356577513,3.541755811770016e-05,0.08558460731965314,0.12249192394051642,0.07002752364752923,0.9678844896945981,0.10765805701661423,0.07175247692335858,0.5035740447188974,0.18323651651752948,0.17523063375988582,0.041236882298929405,0.18310764144117464,-0.027586681818527786,0.010085605138439799,0.06137226762854832,0.03745015988707854,1.4915646029207803,-0.040163972231101984,-0.027654538137434202,1.5994419339222912,0.17707712320207714,0.10617784987661272,1.4674331269667293,0.4658677565314269,0.10969070097052588,1.3937518887981692,0.7006984293432619,0.02394298963769074,1.3238411408381934,-0.13066289370811557,0.0936122383786149,1.5283347913664918,-0.42159428495839374,0.11616961900472281,1.4248528773293556,-0.713009907384198,0.06847717915566817,1.3818675786428203
60,0.5414117,-0.1466348851056154,0.06872301846143289,0.9303221384221549,-0.13923860899128385,0.008009422385589526,0.45961322198093135,-0.1896014216995219,0.1970206713195469,0.03144011205902443,-0.18815565189314956,0.017682283858500715,0.047035274263179785,0.09093596878810328,0.055942248729505845,0.9617325779389196,0.12460713140332284,0.12402681538467172,0.4946181689437795,0.12374212897066358,0.17281201609224003,0.04646025916679772,0.19083984828823494,0.0025349996362944447,0.00774622342768796,0.0373714256616741,0.0055310026868547685,1.4900514418374324,-0.06371429044622039,-0.040655355627486844,1.5767427867844581,0.12240846464041542,0.05152592197532253,1.4371602253933458,0.4195433526704867,0.09058545901372629,1.3763150557464434,0.6849541898755251,0.019878064339501633,1.3153012752962023,-0.1432726198073586,0.07225178104705997,1.4994393319964545,-0.42495147680687634,0.11517209567130798,1.376072633934573,-0.6842970697961012,0.0690722138757588,1.3660849154081514
27,0.545369,-0.12201193702112309,0.08767770769228658,0.993174827684431,-0.1405154408096345,0.05070935648214114,0.5192936415170726,-0.17718021668133319,0.1853943797706691,0.07017985384911812,-0.20431424969609685,0.013263426431160014,0.029819621072170274,0.10995191375762066,0.06844478574590117,0.9712393955877838,0.14050134628066457,0.03973465107693434,0.5076689137887559,0.1203078605929248,0.2105056764786815,0.04591921862346067,0.19175209273783805,0.04360911388762975,0.009781145738232366,0.011099237132334818,0.06519816053737096,1.4930974883674866,-0.10435225147177749,-0.03538089368868834,1.599805712581049,0.1718545729280831,0.0921909443950645,1.467254445078669,0.4508582705340974,0.11686893180274527,1.3589070111492887,0.7213913468460318,0.01932775308068652,1.3132665336124498,-0.17588268396147175,0.09388641220941199,1.478234266399291,-0.4560750473187685,0.11773833401025366,1.3472984175000957,-0.6514711247576478,0.06901786893501421,1.3612108227508946
12,0.5472504,-0.11758338422543406,0.0910280768452038,1.0487454352587862,-0.14652501133610438,0.07871839629968141,0.5719973574199649,-0.17843300444626398,0.1736259570319863,0.1123204663684332,-0.20977166110963308,0.014500478945368598,0.03442122316474968,0.11446678275152414,0.05038096514918023,0.9718652391175567,0.1585692292561329,0.07387753821538687,0.49972946275775115,0.16438325211858495,0.1742603352957363,0.04336313972469213,0.24654866914378815,0.03322683997153174,0.01988656550333168,0.006216298227063345,0.051055457335985543,1.5110335708345841,-0.05761622318338336,-0.010946464877426964,1.6355594397461033,0.17470603458561662,0.1027017888790129,1.4789476890157336,0.4768322941068195,0.12283482636054904,1.4094614022298577,0.7136141093692063,0.047097534616137304,1.38868450672249,-0.179911192264066,0.09914013687910099,1.4128724322988742,-0.47345175742681544,0.16719348233801012,1.3570401795188558,-0.6945337449515295,0.057254949787002844,1.3827861645501789
43,0.567427,-0.11782530989714281,0.019507817192906698,1.047616714161754,-0.1561338851647447,0.08351185474953544,0.5752660595351444,-0.1834227085443089,0.1202103092528511,0.10775490651004649,-0.137508350802281,-0.01621539686884922,0.009538970023786845,0.11560774172698184,2.3798793193212722e-05,0.9719164368779969,0.15609443117951918,0.15082847412161934,0.4975867463763395,0.179025530423717,0.17602214705914726,0.09319222794493842,0.20405765382875762,0.014140479994306347,0.02960078510066634,0.006204480445412669,0.0616375714671971,1.4880795141669168,-0.02040292463667667,0.0014111718245146078,1.6084798879492206,0.12682804078656207,0.10262221921863143,1.4711752934959117,0.45532009129976414,0.12200538404048103,1.3829799954510262,0.6836378549738136,0.04457627679757797,1.342339747424317,-0.16328735845281322,0.09350701937582019,1.4123792864597748,-0.4599518040321532,0.17368505480451885,1.3927692573915014,-0.6680611316434213,0.0544313521923602,1.3657811346222555
4,0.5737839,-0.13282979002581635,0.08669449457224249,1.0327566368271013,-0.1476287976215116,0.09430914591469153,0.5536845452338766,-0.18228104636807807,0.16573897494763296,0.09056898754065021,-0.07791472934407982,0.03528632557204743,0.03867497151103547,0.12390274834539636,0.044389799758638646,0.9802577673755994,0.15577804121087668,0.19813712532453495,0.49735616267690075,0.18166822014118927,0.17545332433094651,0.059327506902197694,0.19487446607360592,0.04105671830719599,0.01917292318608714,0.005608136597144292,0.06387098494264651,1.4360366938238545,0.0027896182726646675,0.026086450364902928,1.541551977589844,0.1792268881573124,0.1012427638437263,1.4811670586991823,0.45376535378613553,0.12071342791402767,1.4200502441148748,0.7088920509947627,0.0602576713595156,1.3929423494848636,-0.16079710940547173,0.09257041037708107,1.451563008929429,-0.45788343538860665,0.13918992531532515,1.3931889479913078,-0.6961242263286842,0.07362544643847203,1.363300226924451
